"content","time"
"要是像上面所说，您是情商低下，勉强还能说得过去，我强迫自己信以为真。那么下面这件事呢？我越来越佩服您了。真的。","16/12/2018 09:54:00"
"2.睚眦必报，锱铢必较
众所周知，吴承恩故居事件，不管是不是人为夸大，造谣生事。
作为老六的公关工作室核心成员，你没有选择以正面导向澄清辟谣，这件事情上，你收起了一贯的“官方”作态。您显得是那么得有人情味儿，您是怎么做的呢？转载转发这件事情的背后始作俑者，我想请问，在官方没有出面澄清之前，在污点没被洗白之前，你转载这篇帖子的用意何在？煽动粉丝谩骂？是么？
好了，官方澄清之后，并且在老六发布了北青报澄清视频之后，老六也在视频中明确表示，这件事情过去就过去了。是吧您看您，再一次的张贴转载的帖子，继续挂人我能夸您做人很下作么？
没错，是夸您。因为，别人做不来，你很优秀。能人所不能。
您真的很了不起。
不论故居事件是不是污蔑，那个六小龄童广场，您到死也是洗刷不掉的。
从这件事情上看，您的心眼儿真小，后庭如果再大一丁点，您能把心挤出来 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon13.png 

 https://imgsa.baidu.com/forum/w%3D580/sign=2bde0bb104f79052ef1f47363cf2d738/3f14a0fbe6cd7b89952b4221022442a7d8330ee5.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=f78257de5c0fd9f9a0175561152cd42b/a0e86eecab64034f648abaa4a2c379310b551de5.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=054b077f23738bd4c421b2399189876c/7c19a54f251f95ca0e37ea14c4177f3e66095263.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=22421ed1f6f2b211e42e8546fa816511/d201261ab051f819b4627be8d7b44aed2f73e7e6.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=652201d82da446237ecaa56aa8237246/400b022ad40735faeecd351b93510fb30f240863.jpg","16/12/2018 10:06:00"
"3.霸道，蛮横
去过六小贴吧的都知道
如果是谩骂，讽刺，羞辱老六的回复，删了也就删了，无可厚非。毕竟这是老六的贴吧，谁愿意留着这些硌牙碍眼的字眼儿，成天看确实堵挺。
那么，那些个就事论事，实事求是的回复，为什么也删呢？询问为何删楼的，理智讲道理的删。删掉那些您认为刺眼不堪的，留下你希望看到的，哪怕是谩骂六黑的，你也会留着。并且，不但删，甚至蛮横霸道的给人扣上人身攻击，语言不雅，地域歧视。禁闭一律十天。
好一个掩耳盗铃，好一个无中生有，血口喷人。
您很伟光正。对您佩服之语发自肺腑。","16/12/2018 10:17:00"
"你有这么多的优点，但是，话说回来，人无完人，您不是神仙对吧？
所以，你也有缺点
您缺少的是文化，涵养，家教
您缺少的是做人做事的底线
您缺少的是智商
您缺少的是被管教。
希望您越来越好，祝您平安。 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon28.png","16/12/2018 10:22:00"
,"16/12/2018 11:28:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=87f8c06607d162d985ee621421dea950/23ef56cfc3fdfc0317b56d1ad93f8794a5c2265c.jpg","16/12/2018 15:12:00"
"听闻塔姬子少校壮烈牺牲，我对此深表悲痛，英雄不死，只是凋零，塔姬子少校带着女武神对抗崩坏，保护世界，是一个合格的战士，一个真正的英雄，和孙悟空百折不挠，英勇无畏的精神是一样的，今年下半年，中美合拍的西游记即将正式开机，我继续扮演美猴王孙悟空，我会用美猴王艺术形象努力创造一个正能量的形象，文体两开花，弘扬中华文化，以最好的形象，来告慰塔姬子少校，以及那些女武神为守护我们而付出的一切，希望大家能多多关注🙏🙏
 https://imgsa.baidu.com/forum/w%3D580/sign=7a5fe25f71d98d1076d40c39113eb807/a71bfb071d950a7b568a3a6707d162d9f3d3c9ef.jpg","16/12/2018 20:18:00"
"这娘们多大岁数","16/12/2018 21:06:00"
"不管怎么说，六小龄童带给我们美好的童年孙悟空形像是毋庸置疑的，说到孙悟空，中美合拍的西游记即将明年开机，我继续扮演美猴王孙悟空，我将用经典美猴王形象努力弘扬中华文化，做到文体两开花，希望大家多多支持","16/12/2018 21:13:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=94efc98ae6c4b7453494b71efffd1e78/e2304855564e92584fb3c94d9182d158cdbf4ea7.jpg","16/12/2018 22:33:00"
"我还会回来给我等着","16/12/2018 23:23:00"
"惊闻…… https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","17/12/2018 01:21:00"
"一千个人有一千个哈姆雷特，但一千个六学家只有一个六小龄童。人类的本质是复读机，身为六学家我们只要复读章承恩就行了。","17/12/2018 09:31:00"
"惊闻大家已经学起了6语录，年初，中美合拍，文体两开花，蟹蟹。","17/12/2018 10:07:00"
"谢罪警告","17/12/2018 10:10:00"
"六小龄童吧热闹了","17/12/2018 10:32:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 本来一个西游记讲的是唐僧去西天取经的前面都是铺垫的 搞得整本书就是为了他而写的专写猴子的一样","17/12/2018 12:34:00"
"我不是针对谁，我是说在座的各位都要谢罪","17/12/2018 16:28:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=b8586e66bf119313c743ffb855390c10/58082550f8198618dd614f2047ed2e738bd4e602.jpg","17/12/2018 16:47:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","17/12/2018 18:25:00"
"gck","17/12/2018 18:40:00"
"在座的各位 都是 复读机 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://imgsa.baidu.com/forum/w%3D580/sign=1a7ff4aa8a94a4c20a23e7233ef61bac/a02539ae2edda3ccb02ead850ce93901203f9266.jpg","17/12/2018 21:31:00"
"你这个人，怎么能章口就莱呢？","17/12/2018 23:30:00"
"有一次，一个小朋友跑来问我，六爷爷，孙悟空有几个妖怪女朋友啊，我笑了笑，把小朋友扛在肩上，语重心长的跟他说，小朋友，戏说不是胡说，改编不是乱编，你这样可是要向全国人民谢罪的，说完，用金猴皮鞋踢了小朋友几脚，后来这个小朋友去医院拍了25个片子，每个70元，拍了6年，总共不到2000元，警察找上门来抓我，我拿出全国唯一的第二张身份证，你们要抓的是六小龄童，和我章金莱有什么关系？","18/12/2018 00:22:00"
"那...不如文体两开花？ https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","18/12/2018 01:06:00"
"惊闻诸事，余心悲痛，回忆往昔，西游亦此。而今时年，中美合拍，西游新影，问世在即，吾为悟空，以美猴王，塑艺伟象，文体齐放，弘扬西游，望众关注。","18/12/2018 07:47:00"
"文体两开花","18/12/2018 14:15:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=c403c046fa03918fd7d13dc2613c264b/960d471a0ef41bd50a4a7f525cda81cb39db3d14.jpg","18/12/2018 14:29:00"
"六吧吧主来了","18/12/2018 15:25:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=c2af4d1d8ad6277fe912323018391f63/4c955c167f3e67098c939c5936c79f3df9dc559e.jpg","18/12/2018 17:42:00"
"说到胡闹，我就想起了孙悟空大闹天宫。明年年初，美猴王，正能量，开花，文化，关注
 https://imgsa.baidu.com/forum/w%3D580/sign=5bc20f633cadcbef01347e0e9cae2e0e/753c920928381f306244bb0ea4014c086f06f0c9.jpg","18/12/2018 18:31:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=eba88f846e2762d0803ea4b790ed0849/6c8731c37d1ed21b4cb01e42a06eddc451da3f34.jpg","18/12/2018 18:33:00"
"明年年初中日合作
 https://imgsa.baidu.com/forum/w%3D580/sign=6af3320054ee3d6d22c687c373176d41/bac914ca39dbb6fd69a8c4810424ab18962b37be.jpg","18/12/2018 19:03:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=c03e2867fa36afc30e0c3f6d8318eb85/dfbbcbde8db1cb138a2559b4d054564e93584bda.jpg","18/12/2018 20:53:00"
"gkd","18/12/2018 20:59:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=ef729bdd2da446237ecaa56aa8237246/400b022ad40735fa649daf1e93510fb30f240839.jpg","19/12/2018 02:00:00"
"做黑子是最low的行为，说到黑，我就想起了黑熊精……中美 两开花 谢谢支持","19/12/2018 02:35:00"
"说到谢罪，我就想到了当初孙悟空杀了强盗后向唐僧谢罪...中美 两开花 谢谢支持","19/12/2018 02:38:00"
"说到火，我就想到了火焰山……中美 两开花 谢谢支持","19/12/2018 02:42:00"
"2333","19/12/2018 08:43:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=b819c1428ccb39dbc1c0675ee01709a7/531deeed54e736d14af329a096504fc2d462694f.jpg","19/12/2018 09:31:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=9bf2cdf839a85edffa8cfe2b795509d8/3cd9eeca0a46f21f99cafafbfb246b600d33aeb5.jpg","19/12/2018 09:33:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=f908ef86df1b0ef46ce89856edc551a1/48dfe9d88d1001e964cbb3a7b50e7bec55e797bc.jpg","19/12/2018 09:34:00"
"车速有点快啊兄弟，说起快我就想到了一个筋斗云十万八千里，中美 两开花 谢谢关注","19/12/2018 09:48:00"
"蟑螂恶霸
金龟次郎
蝎子莱莱","19/12/2018 10:27:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=8b6605748713632715edc23ba18ea056/3f2c1295a4c27d1e48a2a26c16d5ad6edcc438a3.jpg https://imgsa.baidu.com/forum/w%3D580/sign=f3666f56cefdfc03e578e3b0e43e87a9/3bb199f531adcbef4d93e7aea1af2edda2cc9f8c.jpg https://imgsa.baidu.com/forum/w%3D580/sign=fe1815994790f60304b09c4f0913b370/27acf980800a19d8c8a41dad3efa828ba71e468c.jpg https://imgsa.baidu.com/forum/w%3D580/sign=5662b6d45c0fd9f9a0175561152cd42b/a0e86eecab64034fc56a5baea2c379310b551d8c.jpg","19/12/2018 10:43:00"
"说到管，就想起了孙悟空经常被唐僧管。今年下半年…","19/12/2018 10:53:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=d81a71276181800a6ee58906813433d6/3c39f558252dd42a217689030e3b5bb5c9eab834.jpg","19/12/2018 11:21:00"
"在座的各位 都是 复读机 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://imgsa.baidu.com/forum/w%3D580/sign=ea36ef428ccb39dbc1c0675ee01409a7/531deeed54e736d118dc07a096504fc2d4626964.jpg","19/12/2018 11:28:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=faba93688f025aafd3327ec3cbecab8d/7ffd651e3a292df5cb5779bdb1315c6035a87393.jpg","19/12/2018 12:55:00"
"中国的网民的特点:人云亦云，没有自己的主观立场。别人骂了他也跟着骂，别人说好，他也跟着好。无条件的盲目相信有些别有用心之人发布的断章取义的文字图片及视频内容。当今世上只有一个孙悟空，那就是六小龄童。不管某些人再怎么黑，无可替代，无法超越，一直被模仿，从未被超越，唯一的美猴王。","19/12/2018 13:49:00"
"章承恩一到店，所有喝酒的人便都看着他笑，有的叫道，“章承恩，你在网上又被人怼了！”他不回答，对柜里说，“拍两部西游大电影，代言一个广告。”便排出九张演出合同书。他们又故意的高声嚷道，“你一定又走穴捞钱了！”章承恩睁大眼睛说，“你怎么这样凭空污人清白……”“什么清白？我前天亲眼见你签了名，扔了书。”章承恩便涨红了脸，额上的青筋条条绽出，争辩道，“卖书不能算捞钱……捞钱！……传播西游文化的事，能算捞么？”接连便是难懂的话，什么“中美合拍”，什么“文体两开花”之类，引得众人都哄笑起来：店内外充满了快活的空气。","19/12/2018 14:23:00"
"广告代言到处都是啊","19/12/2018 14:30:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=fe1aae819a2bd40742c7d3f54b889e9c/a4d140638535e5dd102f95767bc6a7efce1b6229.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=17131446a4ec8a13141a57e8c7029157/3d9b413e8794a4c23d21d78203f41bd5ad6e3929.jpg","19/12/2018 14:30:00"
"你代言就代言了，为啥总把孙悟空形象带上","19/12/2018 14:33:00"
"大家都是人造革，就你是真的皮","19/12/2018 15:44:00"
,"19/12/2018 15:46:00"
"代言广告没什么，都是要恰饭嘛 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon3.png 
灵堂麦片没得洗 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon24.png","19/12/2018 16:16:00"
"章开腿，我要金莱","19/12/2018 16:28:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=b100128760224f4a5799731b39f59044/3b059c25ab18972bd7fc646bebcd7b899f510a65.jpg","19/12/2018 17:18:00"
"这老女人把个人微博清空了","19/12/2018 17:19:00"
"什么叫国际影星啊？ https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon26.png (然后标志性的战术后仰 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png )","19/12/2018 17:35:00"
"诶呀妈呀，幸好，我存上了，咋还删了呢？13楼白瞎了 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon2.png","19/12/2018 17:45:00"
"http://tieba.baidu.com/p/5955638630?share=9105&fr=share&see_lz=0&sfc=copy&client_type=2&client_version=9.9.0.0&st=1545225547&unique=0D918DACAA22D674C66326440F573F26
 https://imgsa.baidu.com/forum/w%3D580/sign=ad403b5d923df8dca63d8f99fd1072bf/5b6d5f8165380cd74cac9747ac44ad34588281fb.jpg","19/12/2018 21:19:00"
"自觉向中美合拍谢罪去吧","19/12/2018 21:21:00"
"來了來了","19/12/2018 21:21:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=76726c9c10950a7b75354ecc3ad0625c/2602e78a4710b912f286c154cefdfc03934522ed.jpg","19/12/2018 21:21:00"
"谁当吧主六承恩就告谁","19/12/2018 21:22:00"
"听闻，感到，下半年，中美合拍，弘扬文化多多关注 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","19/12/2018 21:35:00"
"哈哈哈哈哈哈哈哈哈哈，谈恋爱谈恋爱，乱编只能我超，胡说只能我说 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon50.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon91.png","19/12/2018 21:40:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=f45f8cc2c1bf6c81f7372ce08c3fb1d7/32ea422b6059252dbcf775ae399b033b5ab5b949.jpg","19/12/2018 23:59:00"
"楼上不删？[阴险]","20/12/2018 09:19:00"
"我模仿章承恩从他28岁到82岁这么一个过程，我太了解他了！ https://imgsa.baidu.com/forum/w%3D580/sign=2f370a48d839b6004dce0fbfd9523526/69355afd1e178a8283f8760bfb03738da877e86e.jpg","20/12/2018 09:29:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 厚葬友军","20/12/2018 10:21:00"
"童丝阿姐，郭姐姐，希望你做人要像下图表达的一样。
 https://imgsa.baidu.com/forum/w%3D580/sign=9de178e886d4b31cf03c94b3b7d7276f/db5db01e95cad1c8708a9f8c723e6709c93d5179.jpg","20/12/2018 10:25:00"
"改编不是乱编，戏说不是胡说 
剩下其他人翻译","20/12/2018 10:35:00"
"章口美金就来","20/12/2018 11:05:00"
"悟空叔叔，你有几个女朋友啊？","20/12/2018 11:07:00"
"改编不是乱编，戏说只能我说","20/12/2018 12:26:00"
"傻碧","20/12/2018 12:34:00"
"律师函了解一下！","20/12/2018 15:48:00"
