"content","time"
"你看某个人发的黑菜言论的帖子就知道了，有好几个，而且还是很久之前就发了，这种帖子能存在，要不就是吧务都不在了，要不就是第二个白二吧! https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","22/3/2017 13:48:23"
"回复 心寒傷 :活跃度这么低，没必要删掉","22/3/2017 23:56:32"
"回复 zxctyughbn :这跟活跃度没关系，只要是无脑黑角色的言论帖子，只要看到了就该删掉! https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","23/3/2017 00:13:21"
"回复 心寒傷 :不，我的意思是如果删了首页都是几个月前的帖也不好","23/3/2017 07:06:40"
"回复 zxctyughbn :这种言论就不该存在，还管他是不是几个月前存在的帖子!","23/3/2017 07:11:41"
"回复 心寒傷 :好吧，估计是吧主没看见吧？","24/3/2017 06:59:41"
"和白学吧主来个合照留念 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","27/3/2017 14:05:42"
"打死雪菜党 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png 雪菜碧池","1/4/2017 11:38:14"
"前排，楼主冷静，他只是喜欢冬马的胸和有钱以及没心眼，而且还能上 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 你明白该怎么做了吧？","1/4/2017 11:39:41"
"雷姆党大声说话，楼主闭嘴 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","1/4/2017 11:40:50"
"哇你说反了吧","1/4/2017 11:42:41"
"支援个毛 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png 我即使腐朽了也要大声喊出，艾米碧池，雪菜碧池！","1/4/2017 11:53:03"
"白mo法师？","2/4/2017 15:57:58"
"人家只当我是普通朋友，说说喜欢的角色","14/4/2017 02:58:03"
"回复 兰宁珠 :好吧","14/4/2017 03:44:56"
"这啥鬼","20/4/2017 07:06:16"
"智爷人生赢家","22/4/2017 23:00:57"
"你是怎么进来的，白学家？","24/4/2017 02:13:03"
"进入白学现场，看见一个打死一个","24/4/2017 02:13:22"
"回复 绅士女权主义者 :厉害了自己打自己脸[滑稽]","24/4/2017 02:14:20"
"这不是你该来的地方，旅行者[滑稽]","24/4/2017 02:15:35"
"回复 死亡领主528 :我就是饿死了也不吃你们一点东西 真好吃","24/4/2017 02:16:24"
"那时候年轻，不懂白学 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","26/4/2017 12:38:17"
"好一首藏鞋湿 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon33.png","30/4/2017 16:18:56"
"回复 Ling__Day :这个真不是冬T，是共通线最后，冬马老宅","7/5/2017 13:11:20"
"突然收到更新通知","12/5/2017 05:35:33"
"回复 qq99084 :然而[滑稽]","12/5/2017 08:21:31"
"扎心了老铁","12/5/2017 12:00:29"
"回复 兰宁珠 :会好起来的","12/5/2017 12:08:22"
"国服烂大街的黑贞[滑稽]","12/5/2017 15:19:49"
"什么时候又顶上来了","13/5/2017 04:32:50"
"明明是吧主先来的....","17/5/2017 12:03:04"
"学姐这里简直神助攻。。[勉强]","22/5/2017 08:28:37"
"传达不到的恋情","26/5/2017 18:18:26"
"白学就是为了述说悲伤，没办法，","28/5/2017 11:46:30"
"嗯，但还是太遗憾了。虽然我明白遗憾就是这作品的精髓，我知道的啊，但是......","28/5/2017 12:21:05"
"回复 瘟热 :安啦，人生也不是如愿的不是么，","5/6/2017 19:35:33"
"回复 湖边艾斯 :雪菜碧池","8/6/2017 09:34:46"
"被逗笑了 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","9/6/2017 17:51:17"
"回复 井上心葉945 :明明很伤感","10/6/2017 00:05:03"
"最近深深地体会到了这句话","21/6/2017 10:17:27"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon43.png","28/6/2017 11:35:15"
"对对对~ https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","28/6/2017 11:35:26"
"回复 莫殇非离 :也是，","8/7/2017 09:11:44"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","8/7/2017 09:52:48"
"回复 三无之鸢一折纸 : https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","8/7/2017 12:53:59"
"雪菜碧池[滑稽]","12/7/2017 09:33:57"
"爱情没有对错，但手段有啊，不折手段得到的东西又真能称为“爱”吗？","18/7/2017 08:17:50"
"回复 艾婷英 :你还没发现么，白学的真谛，","18/7/2017 16:27:40"
"回复 莫殇非离 :手段肮脏人物**？","19/7/2017 08:08:58"
"回复 艾婷英 :呵呵，慢慢领悟吧","19/7/2017 10:57:02"
"万物皆可白","24/7/2017 02:40:59"
"白学家要求全文背诵","1/8/2017 21:51:38"
"柳原朋除了序章出场的两次以外，在终章雪菜线和coda都有重要戏份","1/8/2017 21:54:28"
"饭塚牌雪菜酱","1/8/2017 21:58:53"
"雪菜的能力应该和武也相当，比千晶稍差点事","1/8/2017 22:31:03"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","5/8/2017 09:23:20"
"逛白学吧居然都能...... https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","5/8/2017 09:23:47"
"回复 爱hongshaorou :打死 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","5/8/2017 09:33:55"
"回复 歇洛克福尔马林 :还有对时间魔法的研究","22/8/2017 12:41:08"
"珂教兴国","30/8/2017 06:01:38"
"在人压力大时胃就会疼","6/9/2017 19:34:56"
"绝交是。。。什么体位[滑稽]还有。。。。什么是体位。。。[滑稽]","11/9/2017 12:22:24"
"留名 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","15/9/2017 15:22:17"
"为什么这么熟练 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon9.png 你到底回复了多少人","24/9/2017 09:52:53"
"回复 阿拉斯托风 :行了行了,贴吧都凉了不知道多久了.要白也不难的.","24/9/2017 09:55:04"
"不，我早已弃了这游戏，内容也故意的去遗忘了","26/9/2017 04:04:49"
"回复 艾婷英 :安啦，反正，此生无悔入白学，","26/9/2017 04:24:39"
"回复 丿离心无魂丶º :我已经肠子都悔青了，以后在其他动漫看到圣诞节下雪（白色圣诞节）第一个想到的不是浪漫而是胃疼","26/9/2017 04:53:31"
"回复 艾婷英 :呵呵，何尝不是，太多伤感纵然而逝，留下都是悔，你后悔入此间么？","26/9/2017 04:58:53"
"回复 丿离心无魂丶º :悔啊","26/9/2017 05:09:28"
"回复 艾婷英 :真的么？何为悔？为何悔？","26/9/2017 05:10:41"
"https://tb2.bdstatic.com/tb/editor/images/client/image_emoticon23.png","3/10/2017 15:54:58"
"再续一秒","4/10/2017 04:11:09"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon68.png","1/11/2017 10:14:20"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","2/11/2017 20:02:01"
"ou","13/11/2017 18:50:23"
"这句才是经典，熟练街","14/11/2017 02:54:23"
"你就告诉他，没关系的你喜欢冬马没有错，我愿意当雪菜，三人一起 https://tb2.bdstatic.com/tb/editor/images/client/image_emoticon16.png","6/12/2017 13:25:43"
"确实分析得很到位，了解日本文化都知道雪菜从来没道歉过，都是虚伪式道歉，并不是我错了的意思而是在找借口推脱责任，而春哥自然就把责任拦下来了结果就是，后来二人表面关系，心早就飞了，越来越痛苦又越来越虚伪。。。。","6/12/2017 13:38:02"
"首先什么是爱？爱是自私的我看你是仅仅把占有欲当做爱了，爱最重要的一点是什么，责任，爱一个人不单单是占有哦。雪菜爱春哥吗？我看很难说啊，爱春哥会一直伤害他？而不是让春哥得到幸福快乐？雪菜对春哥的感情很复杂，可以看作占有，也可以是恨，嫉妒冬马，或者喜欢，为啥是喜欢而不是爱请自行理解 https://tb2.bdstatic.com/tb/editor/images/client/image_emoticon16.png","6/12/2017 13:52:15"
"爱过不后悔，这是很珍贵的 https://tb2.bdstatic.com/tb/editor/images/client/image_emoticon16.png","6/12/2017 13:55:08"
"三级合归白","9/12/2017 12:30:12"
"那个**号的内容是（为男主而“死”的女人）","9/12/2017 14:23:51"
"恭喜恭喜！偶尔还是有好事发生的嘛。虽然是发生在别人身上但还是感到高兴。PS：可恶的脱单者不要再来白吧了啊[滑稽]","11/1/2018 04:15:45"
"一年了啊喂，祝福","14/1/2018 05:22:10"
"回复 疑似PIERO :百度也搞不清楚珂学到底什么意思，求告知……","8/2/2018 16:43:43"
"回复 wyj740824924 ：珂朵莉","9/2/2018 03:23:43"
"回复 疑似PIERO :还是不懂……","9/2/2018 03:38:58"
"回复 wyj740824924 ：末日三问，里面有个柯多里，蓝头发变红那个","12/2/2018 13:00:14"
"回复 猜猜猜猜猜猜88 :没看过……","12/2/2018 13:25:12"
"一个月啊......","21/2/2018 13:07:12"
"回复 瘟热 ：其实不到一个月 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon9.png 他不喜欢我","21/2/2018 16:38:30"
"回复 兰宁珠 :悲剧，不过勉强也没意思啊，你也尝试过了，没有遗憾地继续生活吧。","22/2/2018 01:17:34"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon13.png","1/3/2018 12:09:10"
"就是这句 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","20/3/2018 04:59:02"
"同意，我也是","12/4/2018 15:43:38"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","22/4/2018 13:15:47"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","22/4/2018 23:34:33"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","22/4/2018 23:34:46"
"回复 手残无法治疗 :雪菜碧持 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","5/5/2018 12:45:13"
"这是第几集 我为了这句话 追完了 没找到 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon9.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon9.png","20/5/2018 19:17:58"
"回复 诉尽无情 :这是coda共通线里面的剧情","25/5/2018 14:58:59"
"回复 诉尽无情 :这是coda共通线里面的剧情","25/5/2018 14:59:03"
"回复 让我来改变天下 ：动漫里没有是吧","25/5/2018 17:14:41"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon30.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon34.png","4/6/2018 23:08:30"
"江就一下 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","11/7/2018 17:36:39"
"***试试不就行了？","30/7/2018 12:59:07"
"我爱女童人","7/8/2018 05:13:37"
"某宝","3/11/2018 09:32:51"
"吧都凉了居然还有回复","19/12/2018 10:29:31"
"很多事吧 人活着真难","22/12/2018 14:31:17"
"回复 LO紫罗兰VE :想开点，还有很多美好的事情，别太专注那些伤心的事情，多看看欢乐的事情 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon28.png","22/12/2018 15:06:12"
"孔明小三，公瑾** https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","26/12/2018 01:28:28"
"吃惊！ https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","3/1/2019 15:40:06"
"菜是冬瓜和马铃薯 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon33.png","16/2/2019 07:33:31"
"回复 小夜的怀表 :我不管，明明就是雪菜 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","8/3/2019 06:19:09"
"像","11/3/2019 08:24:27"
"しろがく到底该翻译成什么啊！！！","24/9/2012 19:02:00"
"冬马小三！！","18/1/2016 12:35:00"
"东马小三！","25/1/2016 14:53:00"
"冬马小三！","1/2/2016 01:36:00"
"雪菜碧池！","1/2/2016 11:42:00"
"欸...这吧没人啊","4/2/2016 15:30:00"
"冬马小三","5/2/2016 23:38:00"
"冬马小三 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","16/2/2016 16:40:00"
"冬马小三！","16/2/2016 16:40:00"
"雪菜碧池","19/2/2016 17:20:00"
"冬马小三 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","24/2/2016 13:04:00"
"Sprite!!","27/2/2016 16:25:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","28/2/2016 10:45:00"
"我是过来观光的...","28/2/2016 19:10:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=8c788b6adef9d72a17641015e42b282a/d18e25f3d7ca7bcb9c72287ab9096b63f724a8df.jpg","1/3/2016 13:32:00"
"雪菜碧池","1/3/2016 13:33:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=b4d317d1d7a20cf44690fed746084b0c/b3b87a43fbf2b2117e421518cd8065380dd78efd.jpg","1/3/2016 23:20:00"
"雪菜碧池","2/3/2016 12:32:00"
"雪菜碧池！","2/3/2016 21:42:00"
"一派胡言 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon43.png","3/3/2016 17:20:00"
"冬马小三","5/3/2016 11:27:00"
"此吧必火，前排占座","5/3/2016 11:38:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=d0e772e7a11ea8d38a22740ca70b30cf/7ed47f4e9258d10950c36ceed658ccbf6d814dcf.jpg","6/3/2016 12:15:00"
